MOF,15bar_AR_313_CORE,5bar_AR_313_CORE,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1
YIWPEZ_SL_part,267.9,139.8,111.7,36.6,46.5,58.8,110.0,131.6
YIWPID_clean,496.6,182.4,133.1,45.4,66.1,84.3,149.9,166.4
YIXBIQ_clean,2037.3,636.8,219.4,81.9,137.2,180.9,249.7,251.1
YIXFIW_clean,2818.5,1348.8,340.2,148.6,279.7,351.7,417.4,416.7
YIXYUB_clean,1540.6,624.9,306.3,111.6,179.6,251.3,360.6,376.5
YIXZEM_clean,1211.6,467.5,260.9,98.9,146.1,192.2,309.1,322.0
YIYHAQ_clean,2452.7,975.5,380.9,146.2,252.6,329.8,447.8,443.5
YIZGEV_clean,2235.2,1370.8,147.7,106.3,173.7,180.0,249.9,446.5
YIZGIZ_clean,2279.1,1417.1,149.8,105.6,178.0,181.6,244.9,450.2
YIZGOF_clean,2273.7,1423.1,145.2,105.6,170.2,181.8,246.5,450.6
YIZJEY_clean,810.2,378.1,263.0,87.8,135.6,178.6,292.0,298.5
YIZWIN_clean,522.0,275.6,219.3,72.2,96.5,124.6,236.0,256.6
YOBYAR_clean,2202.8,714.5,316.8,119.0,188.1,257.3,365.1,369.0
YOBYEV_clean,1826.2,591.4,313.0,115.5,166.0,217.8,301.9,312.1
YOCCIE_clean,1226.0,711.2,280.7,121.6,212.8,267.3,310.0,302.0
YOCDUR_clean,2290.7,753.3,317.9,119.0,191.4,246.8,363.2,357.4
YOCLEJ_clean,599.2,230.3,154.0,55.1,84.1,112.1,176.3,182.7
YOCLIN_clean,601.3,232.1,155.4,54.3,84.1,110.5,173.9,179.3
YOCNAH_clean,1399.7,826.1,302.9,138.3,264.7,326.3,361.4,370.5
YOCNIP_clean,937.8,550.0,405.6,155.4,275.1,357.4,450.3,449.8
YOCSEQ_clean,684.9,353.3,190.3,72.1,118.7,162.0,239.1,239.0
YODRAM_clean,2231.9,978.0,317.9,129.7,247.4,304.2,378.4,370.6
YODWOF_clean,189.7,128.0,146.1,46.4,52.3,60.0,96.9,116.4
YODWUL_clean,203.9,145.7,166.7,51.9,59.7,67.7,108.7,127.8
YOFGOR_clean,1945.7,1086.8,289.5,132.1,247.6,312.8,348.0,357.1
YOFXEY_clean,1036.3,489.5,429.1,155.7,210.8,276.3,397.5,375.5
YOFXIC_clean,1036.8,473.0,439.8,148.7,201.9,252.2,396.7,384.0
YOGKEM_clean,6615.7,3109.1,386.8,199.4,355.5,399.7,423.8,753.7
YOGKIQ_clean,14082.3,7718.3,979.0,576.7,824.2,881.0,1133.8,2103.9
YOGKOW_clean,2973.9,1088.7,410.7,163.2,272.4,351.2,486.8,470.7
YOGVEX_clean,1407.6,574.4,272.3,98.9,164.9,218.8,317.2,321.9
YOKKIU_clean,2547.5,1281.7,353.3,149.8,279.3,353.2,402.5,410.4
YOLGUB_clean,204.3,130.3,103.4,33.3,41.8,50.7,94.7,116.2
YOMBAE_charged,,,,90.4,136.3,183.3,297.3,312.7
YOMZIL_clean,397.9,333.3,292.7,95.0,119.0,149.3,268.5,320.6
YONNAR_clean,2860.5,949.7,372.2,135.3,233.0,288.3,374.2,373.5
YONNUL_clean,2490.4,1142.2,334.5,142.3,259.4,334.0,390.2,397.2
YOPPAW_clean,583.7,357.1,300.2,96.0,127.0,161.9,296.5,348.5
YOQLAT_clean,725.8,342.2,200.3,73.7,117.1,154.7,236.2,242.0
YORCEP_clean,,,,92.1,133.4,172.0,288.3,304.7
YORCIT_clean,600.6,620.9,918.9,257.8,275.2,308.1,427.2,482.6
YORGOD_clean,680.0,265.4,188.1,64.7,96.7,125.5,209.0,224.3
YORLEY_clean,3199.1,1310.8,1505.5,512.0,672.0,822.4,1209.5,1205.9
YORNIE_clean,1377.3,499.6,253.4,93.2,149.8,200.6,305.8,312.1
YORRII_clean,3298.5,1508.3,298.2,128.0,231.1,273.3,292.9,351.2
YORSOP_clean,2980.5,1295.2,339.8,139.2,252.1,332.9,381.0,385.9
YOSWUA_clean,1171.4,878.5,359.5,180.0,339.8,391.4,408.9,440.3
YOTXOW_clean,538.1,266.1,197.6,69.6,106.3,145.8,227.3,239.3
YOYBUL_clean,1432.5,587.8,226.0,89.5,148.9,198.2,270.2,276.5
YOYCEV_clean,7077.0,3308.9,929.8,353.0,626.0,771.1,853.4,868.2
YOYNUX_clean,1186.0,626.8,285.0,116.1,200.8,261.8,343.5,353.8
YOYPAF_clean,1179.8,641.8,283.5,114.4,211.0,264.3,344.9,340.0
YOYPEJ_clean,1156.2,622.5,283.5,113.2,202.2,263.8,336.2,346.4
YOYPIN_clean,554.2,295.0,207.7,75.4,120.8,155.5,244.7,245.5
YOYPOT_clean,1218.3,628.6,287.3,112.3,197.5,259.5,337.4,336.3
YOYPUZ_clean,1172.0,629.0,282.1,114.0,196.7,257.3,344.9,337.0
YOYQAG_clean,1196.2,629.5,290.7,115.5,203.8,259.9,351.2,344.6
YOYQEK_clean,1187.5,673.7,285.8,114.4,201.3,266.1,343.9,331.9
YOYQIO_clean,686.9,375.5,275.2,101.6,157.2,202.4,300.6,298.5
YOYQOU_clean,2311.0,1269.2,453.3,194.9,355.4,443.1,508.0,508.5
YOYQUA_clean,561.0,305.6,201.3,76.1,119.8,157.7,236.2,239.5
YOYRAH_clean,548.3,287.3,208.1,75.5,115.5,154.6,243.4,246.8
YOYREL_clean,562.7,290.6,209.1,75.5,120.8,156.9,242.4,247.4
YOYRIP_clean,565.7,302.7,204.3,75.3,121.9,162.1,240.4,242.8
YOYTOX_clean,3137.3,1335.4,388.1,157.5,282.4,368.7,465.4,448.8
YOYTUD_clean,3165.0,1445.0,379.4,169.3,297.8,378.8,447.1,462.5
YOYVAL_clean,3143.5,1376.2,381.6,164.6,290.9,372.9,451.6,447.2
YOYVEP01_clean,2930.8,1231.1,379.7,158.3,307.1,360.5,459.8,460.0
YOYVOZ01_clean,3207.7,1413.8,381.7,162.1,299.7,374.2,457.3,445.1
YOYVOZ_clean,2969.3,1294.1,370.3,159.5,283.0,358.6,433.5,431.4
YOYWEQ01_clean,2722.9,1133.2,375.4,151.5,278.0,351.3,436.4,451.4
YOYWEQ_clean,2724.9,1151.2,383.7,154.3,265.6,360.7,458.0,457.1
YOYYUI_clean,11904.2,6272.1,3356.6,1278.6,1911.9,2081.2,2075.1,2260.6
YOYZET_clean,1639.0,649.6,467.5,167.7,251.9,313.3,508.4,511.4
YOZBEW_clean,2240.4,772.8,417.2,142.6,229.2,320.3,449.1,457.1
YOZBIZ01_clean,11709.1,6437.0,858.4,482.2,818.5,893.7,1025.5,1867.1
YOZBIZ_clean,10908.1,6351.2,897.8,498.7,806.4,860.5,1007.1,1851.3
YOZBOF01_clean,8350.4,3881.0,824.7,354.6,654.7,757.0,785.9,941.2
YOZBOF_SL,4604.0,1953.6,631.7,259.9,446.7,577.3,690.7,682.9
YOZCAS_manual,4118.0,1715.2,553.8,232.6,427.9,510.4,638.1,615.2
YOZCEW_clean,5392.0,2096.6,584.0,248.1,431.2,525.4,639.7,619.7
YOZJEE01_clean,3072.0,1330.9,385.8,161.1,296.6,374.8,447.0,446.6
YOZJEE_clean,2930.2,1214.9,386.7,156.7,282.2,363.9,450.1,437.1
YOZKOP_clean,514.2,292.6,241.7,85.1,118.6,152.9,263.4,277.4
YOZNAE_clean,8270.6,3176.8,585.9,287.1,517.0,597.5,641.1,758.4
YOZQAG_charged,,,,110.9,175.1,229.8,349.1,358.5
YOZQEK_clean,1170.4,387.4,243.7,86.3,126.3,163.3,274.1,291.8
YOZYOD_clean,1093.1,463.7,214.1,84.8,133.1,173.8,251.5,250.9
YOZYUJ_clean,1801.1,667.7,256.7,98.6,163.3,211.4,301.3,286.3
YUBFOR_clean,557.6,257.5,201.4,69.3,96.5,124.4,221.4,242.2
YUBGIN_clean,359.4,167.8,125.5,43.7,62.9,81.7,144.6,154.3
YUBQET_clean,2027.7,983.6,329.1,135.6,256.9,317.3,389.2,386.7
YUBTUM_clean,1570.1,622.7,464.9,163.1,233.7,308.6,511.2,505.3
YUCZOM_clean,533.0,221.7,167.0,56.9,80.4,105.7,189.4,202.2
YUDDEH_clean,1631.8,593.2,253.0,90.9,154.3,197.1,281.4,286.0
YUDFEK_clean,1755.2,682.6,288.3,108.3,175.8,231.2,321.1,313.8
YUDFIO_clean,1953.2,672.9,344.6,125.9,196.6,267.6,390.4,389.9
YUDFOU_clean,1919.4,629.6,342.2,122.6,187.5,247.5,372.4,391.5
YUFLIW_clean,1344.6,495.3,195.3,73.7,126.4,166.4,233.4,231.5
YUFLOC_clean,682.5,246.5,149.7,53.0,80.4,106.6,176.7,186.8
YUGLES_clean,258.5,126.8,102.4,33.7,43.2,54.7,101.5,118.6
YUGZIK_clean,2718.2,875.8,380.7,135.3,222.3,287.3,415.0,423.1
YUHHIU_clean,776.6,278.5,159.4,56.8,88.0,114.6,189.1,195.9
YUJCOX_clean,702.5,335.4,143.8,56.7,96.3,129.8,179.8,178.0
YUJNOH_clean,718.7,333.3,174.4,65.1,107.1,144.6,210.8,219.2
YUKCAJ_clean,1028.1,488.8,242.8,91.2,154.4,210.0,292.2,302.4
YUKKAR_clean,1107.8,477.4,225.6,84.9,141.2,189.5,276.4,278.0
YULNOK_clean,591.8,350.4,308.0,96.5,137.1,178.1,304.9,331.9
YUMFUJ_clean,1502.0,578.7,189.5,76.0,131.6,170.5,225.6,225.5
YUMJAS_clean,775.0,280.8,209.7,70.7,102.1,132.1,229.0,241.0
YUMKAU_clean,1158.2,391.2,216.4,77.8,119.6,157.7,255.0,261.5
YUMYUC_clean,423.6,209.9,168.5,59.3,73.0,94.0,174.3,198.8
YUNJUO_clean,651.4,374.1,192.1,83.9,131.0,178.4,238.4,236.3
YUNKAV_clean,638.3,364.4,194.7,75.8,131.7,176.4,237.4,266.1
YUNKIC_charged,,,,132.1,216.2,286.4,401.3,396.9
YUNXAI_clean,4467.4,1728.3,491.2,207.0,351.0,450.8,547.0,549.0
YUPSIM_clean,428.3,311.1,262.7,84.8,106.4,128.5,242.8,287.5
YURJUR_clean,405.4,165.9,133.6,46.0,61.1,75.7,138.8,155.2
YURKAY_clean,1158.0,395.3,188.5,71.4,112.6,145.1,218.8,225.2
YURKEC_clean,2139.4,815.1,311.0,123.6,197.9,257.2,349.3,353.5
YURKIG_clean,638.5,249.2,186.3,63.6,93.4,120.7,194.9,204.5
YUSGID_clean,876.8,378.5,280.9,96.7,144.0,186.7,321.3,332.6
YUSGOJ_SL,659.4,338.9,288.3,99.3,130.3,168.7,296.8,323.3
YUSWEP_manual,20034.6,6181.7,3882.7,1373.6,1773.2,2203.2,2651.4,2716.5
YUSWEQ_clean,1961.2,816.0,254.4,105.1,186.5,244.5,311.9,311.0
YUSWIU_clean,1943.2,819.5,243.6,104.4,189.4,237.0,296.1,294.4
YUTDUO_clean,2097.3,1219.3,173.2,103.8,189.3,208.9,225.6,369.1
YUTGEZ_clean,213.6,146.1,119.1,39.3,49.9,61.3,114.1,170.9
YUTJAA_clean,,,,81.5,134.4,179.2,267.8,267.2
YUXLEJ_clean,8403.8,3088.6,1338.7,471.7,766.6,934.2,1067.5,1139.1
YUXLIN_clean,8185.0,2679.8,1153.0,470.2,720.9,894.1,1094.5,1123.3
YUXQIS_clean,1594.9,553.8,261.2,97.3,155.3,220.6,309.1,336.1
YUXQOY_clean,1278.9,446.3,198.7,80.4,120.6,162.3,241.0,242.5
YUYBIF_clean,1132.5,572.4,234.2,95.5,170.2,222.5,287.0,287.8
YUYGOQ_clean,1225.0,540.2,273.7,104.6,166.9,220.8,315.6,324.6
YUYLIP_clean,1193.3,536.1,303.3,111.4,174.0,227.6,335.3,338.6
YUYLOV_clean,953.2,416.4,272.0,95.7,147.2,196.4,302.1,313.6
YUZCON_clean,1128.0,476.3,600.9,188.3,247.4,278.1,421.0,487.6
YUZPEQ_clean,2575.9,850.2,936.7,288.0,403.4,451.7,633.7,627.2
YUZPIU_clean,3137.1,1105.0,1113.9,355.2,455.7,525.1,782.8,760.6
YUZPOA_clean,1378.2,481.8,639.5,203.4,246.9,289.0,418.6,446.1
YUZRAO_clean,854.2,342.2,230.5,80.5,119.6,160.2,266.3,276.2
YUZRES_clean,844.3,338.7,233.1,86.8,121.1,159.1,263.5,273.8
YUZXAT_clean,1113.7,627.2,313.5,130.6,228.1,305.1,380.5,389.5
ZABQIC_ion_b,487.3,213.8,189.2,61.5,81.0,100.8,179.7,197.9
ZACHIX_clean,8691.1,3341.0,568.6,283.9,510.2,604.2,636.1,765.0
ZADQUT_clean,2805.2,1621.9,227.6,172.0,226.4,223.8,378.6,604.1
ZADRAA_clean,2594.6,1482.0,228.6,173.7,226.0,225.5,371.3,557.9
ZADREE_clean,2931.8,1652.2,224.2,174.2,222.2,224.0,379.8,614.2
ZADROO_clean,2777.2,1583.6,228.4,175.1,226.5,229.2,368.6,580.8
ZAFXAI_clean,1066.8,446.8,245.2,88.6,140.7,183.3,277.9,284.2
ZAGHAT_clean,776.1,340.9,184.0,68.8,113.5,150.9,223.0,227.6
ZAHLEC_clean,269.1,129.1,124.3,39.2,48.6,58.4,103.6,120.4
ZALDUO_clean,441.8,197.8,153.8,51.5,73.5,92.1,168.2,184.0
ZALGEB_clean,463.9,273.4,226.9,72.5,93.6,113.2,214.4,252.4
ZALREM_clean,1373.4,591.3,198.6,80.5,145.1,186.9,243.1,239.9
ZAQWEW_clean,1094.8,414.1,293.5,103.7,151.2,192.1,304.4,325.5
ZAQZOG_clean,2106.3,864.8,269.6,110.2,196.7,254.9,322.0,318.9
ZARLEL_clean,528.4,210.9,194.9,64.3,83.8,101.7,184.2,198.2
ZARLIP_clean,1553.2,551.2,307.7,110.6,174.3,228.2,343.3,351.7
ZARLOV_clean,12035.7,4951.6,604.2,308.7,527.8,574.8,643.8,1116.0
ZARLUB_charged,,,,90.2,147.2,193.8,282.4,283.7
ZARMAI_charged,,,,81.2,122.0,159.2,249.9,257.1
ZARPUF_clean,452.2,172.0,129.6,45.5,61.5,81.4,144.1,156.1
ZARQAM_clean,857.2,310.1,214.6,74.7,107.4,140.5,243.8,258.9
ZARTAP03_clean,638.0,296.3,234.2,78.1,107.6,136.9,257.6,285.1
ZARVIZ_clean,1160.4,379.1,245.8,88.1,127.9,168.1,266.0,277.6
ZARZAV_clean,1451.5,864.0,288.8,132.6,251.5,321.8,357.0,361.8
ZASJAG_clean,570.1,281.0,221.2,75.5,97.4,125.0,233.9,261.0
ZAVPET_clean,2173.4,887.5,301.6,120.9,207.3,276.1,355.3,354.9
ZAVPIX_clean,1255.7,517.8,223.1,84.7,142.2,192.8,270.6,272.3
ZAVPOD_clean,2161.7,887.6,298.5,118.6,212.9,282.7,357.1,357.2
ZAVPUJ_clean,2118.6,893.7,297.2,126.1,213.0,283.3,358.2,350.7
ZAVQAQ_clean,2235.2,916.9,300.0,120.6,214.3,277.9,356.2,353.1
ZAVQEU_clean,2233.6,928.9,303.9,120.9,215.0,286.6,362.8,364.9
ZAVQIY_clean,2184.3,920.4,299.0,121.0,216.8,278.2,358.0,355.6
ZAVQOE_clean,2179.5,907.7,299.5,123.8,215.0,276.6,356.4,354.4
ZAVQUK_clean,2202.0,938.5,301.3,122.1,217.3,286.0,365.7,356.9
ZAVRAR_clean,2226.8,937.1,300.9,122.8,215.9,282.9,362.2,356.0
ZAVREV_clean,2275.3,953.8,303.0,122.8,216.5,282.1,357.6,359.9
ZAVRIZ_clean,2206.3,915.1,300.8,123.0,223.7,285.2,357.5,362.5
ZAXQOG_clean,903.9,395.6,160.6,63.0,106.0,139.1,191.0,193.5
ZAXQUM_charged,,,,78.6,120.1,155.5,250.0,253.1
ZAXTAV_clean,2664.5,1765.8,358.0,194.3,330.5,339.7,405.2,656.2
ZAYJOA_charged,,,,138.0,155.3,162.6,252.0,333.4
ZAYJUG_clean,1113.8,438.3,365.9,116.3,162.2,204.1,360.7,404.4
ZAZBUZ_clean,592.2,246.9,153.0,54.7,84.7,112.4,184.3,189.8
ZEBMAW_clean,1560.4,612.1,265.0,96.0,163.0,216.1,302.8,312.0
ZEBMEA_clean,1855.4,770.9,317.9,116.2,199.0,262.9,367.2,367.5
ZECKID_clean,300.4,170.0,132.7,42.9,54.7,67.7,127.5,152.8
ZECKOJ_clean,607.2,225.4,171.9,58.2,80.3,103.4,187.5,206.5
ZEDLOL_clean,829.2,393.1,259.6,92.3,148.2,192.0,300.3,308.2
ZEDQEG_clean,883.6,327.9,161.4,59.2,97.3,125.1,189.8,192.4
ZEDROR_clean,1651.9,799.8,313.9,123.1,212.0,277.7,369.6,356.8
ZEDVOV_charged,,,,135.3,194.5,261.5,433.4,452.3
ZEDVUB_charged,,,,183.3,253.9,323.1,521.0,545.5
ZEDWAI_charged,,,,171.6,258.0,321.3,531.3,537.8
ZEDZAL01_clean,1616.2,725.8,237.5,98.5,172.3,221.9,277.9,274.8
ZEDZAL_clean,1670.9,749.6,253.8,101.4,179.8,238.3,293.7,286.1
ZEKRIS_clean,946.0,477.3,183.2,74.3,137.7,174.7,225.0,224.5
ZELQAK_clean,7220.5,2503.7,447.2,212.9,376.9,460.7,492.2,525.9
ZELROZ_manual,151.6,95.2,76.6,25.0,30.3,37.1,68.8,84.0
ZERQOE_clean,1867.5,1352.4,394.1,213.0,402.5,461.3,469.9,558.9
ZESFUY_clean,,,,43.5,66.3,88.3,148.2,155.7
ZETLER_clean,1271.4,546.2,307.2,110.3,176.0,228.6,357.6,355.9
ZEVXAB_clean,6056.1,2095.4,898.0,312.9,507.5,633.9,724.1,806.3
ZEVYAC_clean,6043.6,3528.1,378.8,301.5,371.0,379.9,741.5,1224.3
ZEXKUK_clean,1716.4,790.6,286.5,113.3,198.4,262.6,346.0,346.8
ZEXSOM_clean,2184.9,865.4,365.1,125.8,211.4,263.6,330.7,326.0
ZEZFIV_clean,1015.8,332.4,228.0,81.3,112.6,145.3,227.4,234.2
ZEZPAX_clean,944.4,402.4,198.5,72.7,119.6,158.0,237.1,238.8
ZEZPIF_clean,1214.3,528.3,217.1,79.8,136.9,183.5,251.3,251.8
ZEZPUR_clean,862.0,353.4,193.4,69.1,109.3,146.2,228.2,233.8
ZEZQAY_clean,879.7,358.9,188.4,69.5,111.6,146.7,227.8,229.8
ZEZQEC_clean,899.3,357.0,188.7,68.5,112.2,147.7,228.5,232.3
ZEZQIG_clean,874.8,354.2,198.8,69.6,110.3,146.0,238.0,239.5
ZICCIZ_clean,1567.8,492.8,229.5,84.5,132.0,175.9,261.6,266.7
ZIDBEV_clean,428.3,219.3,177.5,58.8,74.3,94.2,175.1,203.9
ZIDNEH_clean,5737.2,2387.3,720.2,294.8,491.0,605.4,668.7,695.3
ZIDVAL_clean,2454.2,1532.9,466.6,229.6,436.3,522.8,563.1,584.8
ZIGFIG_clean,8408.4,3322.5,616.5,297.8,542.5,618.1,647.7,808.1
ZIHFUR01_clean,1445.9,599.7,324.4,124.0,190.6,257.5,399.9,395.4
ZIHFUR_clean,1409.1,587.3,319.4,122.1,189.0,256.1,386.9,394.5
ZIHTEP_clean,289.6,274.0,225.7,71.6,87.2,102.7,188.6,240.8
ZIJSAO_clean,549.7,255.3,322.1,106.1,122.2,140.3,225.8,256.0
ZIJVOF01_clean,857.6,427.9,185.5,75.4,129.6,169.9,226.3,227.5
ZIKJIO_clean,918.7,324.2,169.7,62.0,95.5,128.3,200.2,207.8
ZIKJOU_clean,950.9,378.0,180.0,66.1,109.2,142.8,214.3,217.3
ZILBAZ_clean,1413.2,569.7,314.8,114.9,181.8,244.8,369.7,377.6
ZILBED_clean,1031.4,378.6,246.7,88.1,129.5,169.3,275.9,287.1
ZILBIH_clean,3971.0,1536.4,403.8,169.4,300.3,388.9,460.4,461.3
ZILBUT_clean,278.1,139.7,127.7,37.5,49.5,59.6,112.0,129.8
ZILFOR_manual,2579.9,858.4,287.7,111.0,185.2,239.4,308.5,308.2
ZIMLAK_clean,722.2,244.6,164.3,56.7,83.0,114.0,181.4,189.2
ZIMLEO_clean,729.5,240.3,165.2,57.1,83.2,108.4,184.5,194.5
ZIMLIS_clean,721.7,237.2,176.1,56.2,82.1,106.8,180.3,189.8
ZIMTAS_clean,952.6,306.0,185.8,62.9,96.9,130.2,203.8,210.3
ZINDAD_clean,5006.4,1774.5,420.8,183.8,324.8,423.7,478.7,511.8
ZIQJEQ_clean,637.9,268.0,244.1,79.5,103.0,128.6,221.1,250.9
ZIQVAY_clean,2181.7,1120.3,323.1,144.2,278.0,325.2,354.5,377.3
ZISFEO01_clean,674.3,354.8,168.7,65.5,110.4,146.6,204.6,204.4
ZISFEO_clean,517.4,247.7,140.7,51.4,82.3,111.2,172.7,173.9
ZISNEW_clean,941.0,375.7,201.7,74.1,124.0,159.5,206.4,207.0
ZISXEG_clean,10444.7,9429.3,965.4,962.7,1160.2,1963.3,4918.3,6229.5
ZISYAD_clean,1353.1,741.4,260.2,111.5,204.5,264.0,318.4,316.6
ZITRUP_clean,338.5,135.9,102.8,34.4,47.5,61.4,112.4,126.1
ZIVCOY_clean,212.1,121.7,149.2,44.9,52.6,60.6,97.1,112.1
ZIWLUO_clean,4131.3,1817.6,519.5,212.4,370.9,469.7,530.9,538.2
ZIZTEJ_clean,2253.8,885.4,352.6,133.3,217.1,289.7,399.5,398.0
ZODXAT_clean,4482.3,1705.1,1527.9,491.1,634.5,747.9,1010.7,960.2
ZOFZIF_clean,1550.1,522.6,206.2,76.8,126.9,169.6,237.1,241.1
ZOFZOL_clean,1044.2,354.8,176.0,65.2,101.8,135.8,209.6,213.0
ZOFZUR_clean,1486.9,511.7,423.5,139.1,193.9,242.9,361.8,362.5
ZOGBAA_clean,1735.7,614.8,158.3,57.1,107.8,134.9,161.7,165.1
ZOHFUZ_clean,10400.6,3920.1,610.5,302.0,557.4,635.0,664.1,869.9
ZOJWAY_clean,,,,597.3,723.8,970.3,2345.9,3647.4
ZOKGAJ_clean,2020.2,869.4,629.6,216.5,316.2,431.6,608.5,599.4
ZOMNEW_clean,1248.4,536.8,239.2,90.6,152.9,200.4,292.5,289.7
ZOMNIA_clean,1287.9,512.8,243.7,95.6,157.1,204.0,302.3,300.0
ZOMNUM_clean,1782.8,768.1,279.2,111.5,194.8,259.6,345.1,345.3
ZOQSUV_clean,946.0,385.3,293.7,97.4,133.4,169.2,268.6,258.4
ZOQTAC_clean,966.3,414.5,303.7,99.1,142.4,185.2,265.5,275.9
ZOQTIK_clean,1166.0,512.9,335.3,113.8,166.2,220.1,296.5,319.9
ZOTKAW_clean,699.9,377.7,323.8,110.4,147.6,192.2,328.7,371.6
ZOXFEZ_clean,1044.4,415.4,172.2,68.9,107.1,144.8,198.9,195.5
ZOXGOK_clean,1069.5,402.4,265.4,94.8,139.5,184.6,308.8,317.6
ZOXNAD_clean,4847.3,3123.9,328.0,235.8,371.7,364.5,622.0,1151.4
ZOXNEH_clean,1523.0,660.0,143.9,66.3,126.7,155.1,180.6,185.5
ZOZCIC_clean,929.9,455.0,299.1,108.6,168.0,231.1,350.0,362.6
ZOZHON_clean,2539.3,1139.5,640.5,236.9,333.8,413.0,507.1,517.1
ZOZKAC_clean,1598.4,834.4,255.6,106.1,194.3,250.2,303.9,300.4
ZOZKEG_clean,2261.1,1039.4,437.0,181.0,315.9,400.7,462.3,477.5
ZOZPUB_clean,783.0,340.9,275.2,92.6,127.8,162.3,287.3,310.7
ZUBFIN_clean,10268.5,5014.1,1437.4,581.3,893.8,1064.9,1159.1,1403.0
ZUDQUM_clean,1021.0,441.0,201.8,76.5,127.0,170.6,238.1,241.9
ZUDRAT_clean,1939.7,772.7,284.3,109.8,186.8,245.6,328.9,332.8
ZUDXAZ_clean,1118.9,511.3,234.9,85.6,154.0,195.1,273.9,272.5
ZUGDEM_clean,956.3,322.3,177.0,63.7,98.1,130.6,206.7,218.2
ZUKNAW_clean,220.0,151.1,158.1,49.2,59.8,67.1,111.5,133.5
ZULNAX_clean,5153.1,2575.4,1201.0,406.7,609.7,753.7,802.7,787.8
ZUNZIT_clean,804.8,392.2,195.6,75.8,129.1,174.0,241.3,242.0
ZUPBET_clean,749.8,370.2,186.6,72.0,120.0,160.6,233.1,233.4
ZUQBUK_clean,4897.8,2123.1,344.9,154.2,287.4,332.4,352.3,485.4
ZUQMAB_clean,1466.5,617.9,310.9,118.7,185.6,242.9,344.9,351.4
ZURQOS_clean,643.8,276.9,169.3,62.4,96.7,127.6,203.5,211.5
ZURROT_clean,789.7,317.2,216.9,76.8,110.2,149.3,246.9,258.3
ZUSBIA_clean,1307.9,640.0,198.9,83.8,150.8,195.6,257.3,248.3
ZUSBOG_clean,524.5,252.8,136.2,50.4,82.5,109.0,166.7,170.8
ZUSNOS_clean,8189.1,3432.5,822.8,318.0,502.9,586.9,633.6,798.3
ZUTBIB_clean,3572.1,2420.7,199.4,183.7,244.3,245.6,592.4,1000.4
ZUTBUN_clean,7894.6,6163.2,354.9,370.0,407.0,467.2,1821.7,2996.6
ZUWXUM_clean,2955.0,1113.4,240.7,106.4,192.5,241.3,284.1,287.0
ZUXPOZ_clean,468.0,207.0,149.0,53.5,76.0,101.9,171.7,183.4
ZUZZEB_clean,436.6,270.0,353.4,106.4,122.8,131.2,216.2,247.2
ac403674p_si_001_clean,567.6,335.5,294.2,91.2,114.9,141.0,262.6,313.2
acs.cgd.5b01554_VAGNUP1452791_clean,1044.5,381.0,310.2,90.5,129.6,177.6,282.5,297.0
acs.cgd.5b01686_WAHFUJ1434675_clean,1971.1,848.0,375.8,139.6,236.2,309.5,435.6,431.8
acs.cgd.6b00463_OLOMUZ1451936_clean,3903.9,1279.3,800.6,280.9,397.5,493.2,678.4,702.0
acs.chemmater.5b03723_cm5b03723_si_004_clean,1213.9,602.0,753.9,221.1,344.9,387.2,466.7,456.8
acs.chemmater.5b03723_cm5b03723_si_005_clean,660.5,313.0,396.6,119.5,157.3,178.0,264.1,295.2
acs.chemmater.6b02817_cm6b02817_si_004_clean,3767.1,1376.0,353.9,141.5,250.5,321.1,377.1,383.3
acs.chemrev.6b00346_cr6b00346_si_001_clean,1153.1,399.8,180.3,64.5,105.2,135.9,199.8,204.6
acs.inorgchem.5b02108_ic5b02108_si_002_clean,1179.5,519.7,165.1,57.7,104.5,138.4,169.3,172.8
acs.inorgchem.5b02316_ic5b02316_si_002_clean,12509.7,7235.6,419.3,412.2,451.2,587.7,1860.0,2681.4
acs.inorgchem.5b02378_ic5b02378_si_002_clean,7604.4,5738.3,588.5,480.6,645.0,653.9,1617.8,2540.8
acs.inorgchem.5b02973_ic5b02973_si_002_clean,1191.1,569.7,272.2,106.4,185.1,259.8,307.1,305.8
acs.inorgchem.6b00081_ic6b00081_si_001_clean,1316.9,599.8,646.3,187.3,245.6,304.3,517.8,544.5
acs.inorgchem.6b00136_ic6b00136_si_002_clean,4386.8,1918.2,385.8,170.6,323.6,377.7,412.3,530.4
acs.inorgchem.6b00276_ic6b00276_si_006_clean,30356.3,12604.4,3454.2,1336.3,2162.2,2261.3,2409.3,3386.8
acs.inorgchem.6b00433_ic6b00433_si_002_clean,1720.1,724.0,352.0,123.6,206.1,278.5,404.2,401.1
acs.inorgchem.6b00894_ic6b00894_si_002_clean,4396.4,2270.3,526.4,234.7,438.0,521.1,568.0,624.4
acs.inorgchem.6b01211_ic6b01211_si_002_clean,1091.5,412.9,254.1,85.0,135.4,165.5,243.0,253.8
acs.inorgchem.6b01416_ic6b01416_si_004_clean,1072.1,537.3,314.0,99.0,162.7,210.4,270.4,300.1
acs.inorgchem.6b01569_ic6b01569_si_002_clean,821.7,433.8,394.3,124.1,160.6,196.6,367.6,420.9
