name,He_293_0.01,He_293_0.05,He_293_0.1,He_293_0.2,He_293_0.35,He_293_0.5,He_293_1,He_293_5,He_293_15,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
SOTXEG_neutral,6.08507e-05,0.0003173596,0.0006375276,0.0013368421,0.0023404099,0.0033533392,0.0067656568,0.0330830975,0.0978300681,8.05101e-05,0.0003679124,0.0006731018,0.0037661872,0.0076756082,0.0381430636,0.1117199325,6.2723e-05,0.000331402,0.0005748046,0.0029554693,0.0059109391,0.0287664456,0.086563335
SOVHAM_clean,8.5259e-05,0.0006043357,0.0011585191,0.0023872516,0.0045488176,0.0061612154,0.0120992529,0.0615544788,0.1803703958,0.0001429342,0.0007873918,0.0014393722,0.0070739878,0.0138646154,0.0696791584,0.2044334902,0.0001053199,0.0004965082,0.0010682449,0.0055819557,0.0112266021,0.0551776083,0.1598104426
SOVHIU_clean,0.0001031473,0.0006030148,0.0013035095,0.0025333423,0.0042619093,0.0061049583,0.0124955552,0.0617342091,0.1796995502,0.0001541542,0.0008002414,0.0014905347,0.0070548197,0.0148282705,0.0723617785,0.2119234381,0.0001008803,0.0004953336,0.0010575429,0.0053115178,0.0109664819,0.0532103905,0.1548229218
SOVHOA_clean,9.13933e-05,0.0005563069,0.0010152601,0.0021695969,0.0037054013,0.0054378999,0.0106314221,0.0529822714,0.1577487676,0.0001013273,0.0005940563,0.0012139411,0.0062385843,0.0124314723,0.060309628,0.1807560314,9.33801e-05,0.0004529927,0.0009059855,0.0046252943,0.0094949666,0.0473953607,0.1415979863
SOVLEW_clean,0.0004261607,0.0021590997,0.0042650365,0.0082899825,0.0145512002,0.0209050242,0.041969537,0.206968314,0.5987591643,0.0004656041,0.0022877194,0.0047409298,0.0232450474,0.046450655,0.2299338293,0.6680004115,0.0003704253,0.0019181516,0.0037925724,0.0189131288,0.0377302245,0.1878768307,0.5431336217
SOXDAM_clean,7.65937e-05,0.0004659452,0.0009063591,0.0017437838,0.0033024661,0.0045011578,0.0089193392,0.0445571224,0.1321114083,0.000113614,0.0005540279,0.0010186964,0.0050436963,0.0104639793,0.0509131249,0.1498505148,9.06359e-05,0.0003867983,0.0008757215,0.003925428,0.008205741,0.0398223537,0.1188632472
SOXDEQ_clean,9.44539e-05,0.0004463918,0.0009057225,0.0019214256,0.0032204905,0.0047485738,0.0093250603,0.0463095925,0.1374511559,0.00011645,0.0005615479,0.0010351114,0.0053152968,0.0106758807,0.0538490855,0.1566861145,7.76334e-05,0.000432159,0.0008164441,0.0042167849,0.0082731283,0.0411935541,0.1243582899
SOXHUI_SL,1.4851e-06,1.78208e-05,4.15819e-05,7.12833e-05,0.0001336562,0.0001989992,0.0003935433,0.0019558359,0.0058615674,2.9701e-06,1.33656e-05,4.3067e-05,0.0002465214,0.0004291849,0.0022706705,0.0068580487,2.9701e-06,2.0791e-05,2.52462e-05,0.0001960291,0.0003890881,0.0017776276,0.0054709943
SOXZIP_clean,7.03763e-05,0.0003816881,0.000728602,0.0015416556,0.0026817521,0.0036711605,0.0074416759,0.0376753471,0.1111118053,7.78279e-05,0.0004148063,0.0008569352,0.0042010525,0.0084882133,0.0425015075,0.1267593612,6.12688e-05,0.0003402902,0.0006971396,0.0033755796,0.0067172137,0.0334767781,0.0988712917
SOYFUJ_clean,0.0001139727,0.0004243862,0.000845066,0.0017179302,0.0029095474,0.0042837063,0.0084654858,0.0423802457,0.1253718435,0.0001148993,0.0005226066,0.0009859103,0.0048989736,0.0097720024,0.0483689098,0.142060044,7.69084e-05,0.0003743494,0.0007635246,0.003793531,0.0075527775,0.0375785658,0.1107370052
SOYWOT_neutral_b,0.0003564805,0.0016558261,0.0034692268,0.0072071056,0.0119446797,0.0172350569,0.0346716028,0.1728697909,0.5156335355,0.0003823124,0.0021337164,0.0038308733,0.0196942536,0.0387969604,0.1919828284,0.5702422141,0.000322899,0.001482752,0.0032031577,0.0157342207,0.0320134983,0.1571226525,0.4640678571
SOYWUZ_clean,0.0003626899,0.0017684396,0.0036125483,0.0070855002,0.0124371338,0.0177489758,0.0351998414,0.175449301,0.5083914895,0.000389435,0.0019706586,0.0039745856,0.0196576623,0.0390465726,0.1946464273,0.5647310662,0.0003274647,0.0015825284,0.0031650568,0.0162251562,0.0318188666,0.1593454763,0.4631302639
SOYYEL_clean,8.82168e-05,0.0003887521,0.000768533,0.0015206188,0.0027212648,0.0038875211,0.0077750422,0.0381335918,0.1125900876,8.82168e-05,0.0004620169,0.0009075865,0.0045454086,0.0090803522,0.045312049,0.1341658298,4.78464e-05,0.0003080112,0.0006982585,0.003364201,0.0068495132,0.0334087584,0.0976560257
SOZBIS_clean,0.0002697777,0.0012594433,0.0026400701,0.0051474153,0.0089502703,0.01292913,0.0257197645,0.1266065076,0.374405215,0.0002784336,0.0014022667,0.0028579119,0.0141669334,0.0278736578,0.1409898401,0.4123746162,0.0002264978,0.0011555717,0.0022822901,0.0116999826,0.0232383872,0.1160332433,0.3411576442
SOZGIZ_clean,0.0002586811,0.001274244,0.0024814225,0.0050263177,0.0087065355,0.0126406441,0.0252345818,0.124663936,0.3671786746,0.000282633,0.0014047821,0.0029820182,0.0142885377,0.0288345606,0.1398195354,0.4110873979,0.0002491003,0.0010874187,0.0022275316,0.0113807705,0.0228896855,0.1132400513,0.3320710971
SOZGOF_clean,0.0002463531,0.0011508379,0.0024801924,0.0049413431,0.0086925747,0.0127318132,0.0251220645,0.1252259162,0.3682931066,0.0002618245,0.0014245634,0.0029276742,0.0143337025,0.0289447027,0.1408544609,0.4147074566,0.0002011288,0.0011615489,0.0022231284,0.0109918702,0.0221979604,0.110424499,0.3286861946
SOZPUU_clean,2.94929e-05,0.0001557226,0.0003185236,0.0006630009,0.0010924179,0.001612673,0.0031640007,0.0155415905,0.0462814738,3.30321e-05,0.0001899344,0.00037515,0.0019252979,0.0036642007,0.0180591064,0.0534989818,2.83132e-05,0.0001380269,0.0002713349,0.0014026834,0.0027286852,0.0139607698,0.0411921751
SOZRUW_clean,0.000265027,0.0013793732,0.0026219184,0.0052438369,0.0093240202,0.0131465726,0.0265815933,0.1306866703,0.3849905692,0.0002785865,0.0015457854,0.0030558229,0.01499683,0.0295770149,0.1486998785,0.434999318,0.0002453041,0.0011389998,0.00236552,0.0118140415,0.0233692193,0.1183253172,0.3515774424
SOZSAD_clean,0.0002840338,0.0012898331,0.002621472,0.0053130303,0.0093276204,0.0132180226,0.026859022,0.1313072221,0.3885373201,0.0002692788,0.0015677189,0.0029596073,0.0147980365,0.0297657574,0.1472155734,0.4346528493,0.0002323913,0.0011545789,0.0023743257,0.011817527,0.0238674453,0.1192351713,0.3469700203
SOZSEH_clean,0.0002670563,0.0013523535,0.002620566,0.0052874706,0.0091689325,0.0130418584,0.0259166541,0.1280187354,0.3727422873,0.0002853478,0.0015072217,0.0029217663,0.0148295493,0.0297810439,0.1468029136,0.4233086025,0.000235351,0.0011365134,0.002270588,0.0115578051,0.0230924424,0.1150354099,0.3415052379
SOZSIL_clean,0.0002833883,0.0012965317,0.0026125235,0.0051411251,0.0090015299,0.0128388258,0.0265010586,0.1292578825,0.3800735142,0.0003016321,0.0015349183,0.0029992935,0.0146340225,0.0296998187,0.146624839,0.4253742819,0.000254198,0.0011955821,0.0022719709,0.0116675687,0.0228680942,0.1167255539,0.3434860231
SOZSOR_clean,0.0002624677,0.0012845193,0.0025400099,0.0050824388,0.0089589776,0.0128766405,0.0257230427,0.1278253915,0.3770717212,0.0003096393,0.0014139387,0.0028883539,0.0146207797,0.0290431985,0.1430231172,0.4180372421,0.0002467438,0.0010958328,0.0023065707,0.0113913387,0.0228008219,0.1134295833,0.3381007127
SOZSUX_clean,0.0002641498,0.0011910755,0.0025994742,0.0052073531,0.0089906987,0.0129385375,0.0253751904,0.1262059722,0.3726073078,0.0002845614,0.0015128579,0.0028216,0.0144357857,0.028597818,0.1430287124,0.4142325137,0.000222126,0.0011706638,0.0023221167,0.0115097265,0.0230242572,0.1131617747,0.3390854974
SROXAL01_clean,5.05749e-05,0.00026086,0.0005128473,0.0010114981,0.0017887545,0.0025047886,0.005062814,0.0247178185,0.0739768871,7.09823e-05,0.0002803801,0.0006122224,0.0029386677,0.0057699754,0.0292056758,0.0850918312,5.94477e-05,0.0002342417,0.0004489632,0.0021809318,0.0043458926,0.0215786254,0.0647039342
SUBMIN_clean,0.0002915648,0.0012783995,0.002541847,0.005113598,0.0092889555,0.0128195062,0.0260184203,0.1314975936,0.3858990951,0.0003046478,0.0015344532,0.0028726608,0.014757664,0.0293882366,0.1479616597,0.4360052535,0.0002354946,0.0011513072,0.0023904576,0.0118513615,0.0237868282,0.117081957,0.3511711109
SUCLOT_clean,0.0002886558,0.0012295628,0.0026201067,0.0049099244,0.0083987741,0.0120624825,0.0243858655,0.1193147721,0.353536764,0.0002942068,0.0012933998,0.0025312889,0.0135751472,0.0265785395,0.1357070919,0.3949227918,0.0001831854,0.001076908,0.0021732448,0.0110466338,0.0213299996,0.1070607775,0.3211184952
SUFBAY_clean,0.0002673532,0.0012543488,0.0025328196,0.0048766828,0.0081934704,0.0118801301,0.0242105392,0.118367103,0.349738164,0.0002854447,0.0013628981,0.0028423863,0.013815927,0.0273745535,0.1351158752,0.3987241013,0.0001929767,0.0010352398,0.0022936089,0.0103604383,0.0211791963,0.1052064919,0.312001162
SUFHIM_clean,0.0002400099,0.0010808722,0.0020640852,0.0040255456,0.0072449888,0.0104942265,0.0204207054,0.1032837135,0.3040627636,0.0002002841,0.0012066704,0.0022080909,0.0112937064,0.0228125283,0.1139384984,0.3382136912,0.0002052498,0.0009799024,0.0018671114,0.0095192885,0.0185718014,0.0933357165,0.2762861683
SUFJIO_clean,0.000195744,0.0008723901,0.0017568631,0.0036490554,0.0061969499,0.0088012316,0.0180140896,0.0882096714,0.259378563,0.0002086325,0.000975498,0.0020895473,0.0102286319,0.0203879894,0.102041444,0.2945327411,0.000156273,0.0008055309,0.0016223393,0.0079280356,0.0155523869,0.0781590612,0.2308965982
SUFJOU_clean,0.0001604035,0.0007997581,0.0016936497,0.0034663715,0.0059401996,0.0085126795,0.0168416105,0.0850326619,0.2478353989,0.0001852547,0.0010076048,0.0019662602,0.0099894451,0.0196678743,0.0988454333,0.2846837643,0.0001393176,0.0007673761,0.0015129133,0.0074839883,0.0147676615,0.0740499197,0.2211813136
SUFROA_clean,0.0002129435,0.0010837872,0.0022851701,0.0045862316,0.007920228,0.011053994,0.0219872141,0.112262558,0.3260292584,0.0002383696,0.0011187481,0.0025362528,0.0123888639,0.0249557105,0.1247086307,0.3723142828,0.0002161218,0.0009979742,0.0020595135,0.0098843937,0.0199118092,0.0975408501,0.2951874073
SUGDIJ_auto,0.0008452541,0.0043726129,0.0084929112,0.0164786699,0.0289631989,0.0413039085,0.0821864515,0.4094032309,1.1868225205,0.0008780549,0.004430645,0.0090076324,0.0449422825,0.0888980213,0.446170522,1.2959435611,0.0007014347,0.0038881688,0.0077183052,0.0383619197,0.0760501592,0.3786107508,1.0921288316
SUGSEU_clean,,,,,,,,,,0.0003785995,0.0019518909,0.0038448886,0.0192188341,,,,,,,,,,
SUGVUM_clean,0.0001332127,0.0007493212,0.0014082481,0.0029925272,0.0052357331,0.0074646663,0.015207652,0.0755886672,0.2219275277,0.0001903038,0.0007754879,0.0016960825,0.0087111556,0.0173699789,0.0865620598,0.2564200904,0.0001332127,0.0007183968,0.0012774142,0.0065250414,0.0135924485,0.0675459531,0.1964577435
SUHBAA_clean,0.0005256298,0.0024839212,0.0048716905,0.0092241614,0.0168073323,0.02367898,0.0466688722,0.236735314,0.7045233714,0.0004743488,0.0026217385,0.005346039,0.0260026463,0.0521591392,0.2587059973,0.7654323232,0.0004070425,0.0020929037,0.0043172149,0.0217303022,0.043213818,0.2165466439,0.6422009884
SUHHOT_clean,1.15416e-05,0.0001107996,0.0001685077,0.0003716403,0.0006763393,0.0009464133,0.0018893641,0.0091582801,0.0270016335,2.07749e-05,0.0001223412,0.0001869743,0.0010618294,0.0020451761,0.0104578671,0.0305703042,1.15416e-05,8.65622e-05,0.000184666,0.000802143,0.0016643024,0.0081668544,0.0243609095
SUHMEP_clean,0.0002150915,0.0009538197,0.0019031893,0.0039102159,0.0067776086,0.0099446461,0.0198848421,0.0981692624,0.288419955,0.0002373423,0.001154077,0.0021568482,0.0108821446,0.0218844517,0.1099236443,0.3257331454,0.0001720732,0.0008781668,0.0017251825,0.0086259125,0.0174060975,0.0875125892,0.2585133306
SUJNUH_clean,0.0001226505,0.0005997495,0.0010971028,0.0023067289,0.0040935998,0.0057791998,0.0114109939,0.0571067305,0.1699057728,0.000139529,0.0006323812,0.0013232746,0.0066174982,0.0130335808,0.0650238741,0.1920188635,0.0001001458,0.0004815999,0.0010284634,0.0050905564,0.0103589005,0.0518912727,0.1526109324
SUJQOE_clean,9.00017e-05,0.0004338888,0.0008758375,0.0016522701,0.0029660263,0.0042475431,0.0081847818,0.0418695987,0.1228160566,7.92552e-05,0.0005050842,0.0009188233,0.0046451622,0.009794066,0.0483268851,0.1429200193,8.19418e-05,0.0003734399,0.0006783711,0.0035423059,0.0073479003,0.0360866534,0.1096717779
SUJREV_clean,0.0001007482,0.0004540384,0.0009322565,0.0017154056,0.0031728959,0.0043899339,0.0087180755,0.0436642595,0.1297878304,0.0001128379,0.0005265771,0.0010195715,0.0050736778,0.0102682541,0.0502155776,0.1503525481,7.92552e-05,0.0003855297,0.0007535964,0.0038673867,0.0077616395,0.0382937101,0.1137473774
SUKKOZ_clean,5.95846e-05,0.0002173581,0.0004666065,0.0009281777,0.0015416478,0.0023397464,0.0047575403,0.023149055,0.0684434574,6.71376e-05,0.0002584799,0.0005094067,0.0026972541,0.0054196852,0.0266771375,0.0782086258,4.53179e-05,0.0001930207,0.0004120572,0.002075392,0.0042237962,0.0201622697,0.0594612817
SUKKUF_clean,4.53794e-05,0.0002746646,0.0004854398,0.0009583405,0.0017548678,0.002526914,0.0049947155,0.0250703071,0.0732136322,5.07532e-05,0.0002782471,0.0005941113,0.002904279,0.0056413714,0.0281967064,0.082832266,4.71707e-05,0.0002197317,0.0004370749,0.0021800007,0.0045618202,0.0220704923,0.0657230518
SUKKUG_clean,0.0002811713,0.0013663407,0.0027281218,0.0055717519,0.0098896317,0.0141573565,0.0281429705,0.1410917743,0.4154511606,0.000303969,0.0016505516,0.0033178215,0.0162517019,0.0325383624,0.1617130317,0.4735046814,0.0002401355,0.0012417133,0.0025351014,0.0126739869,0.0249193792,0.1229980191,0.3618994207
SUKMAO_clean,0.0003011468,0.0013982896,0.0026558422,0.0056779031,0.009692689,0.0140494809,0.0277947883,0.1387590531,0.4091601075,0.0002723941,0.0016449574,0.0033111011,0.0156596315,0.0320350561,0.158562102,0.4642275955,0.0002315349,0.0012530127,0.0023395623,0.0122289805,0.0245759984,0.1222201931,0.3563882961
SUKNOC_charged,,,,,,,,,,0.0004057191,0.0020423485,0.0040176501,0.0201191954,,,,,,,,,,
SUKNUI_charged,,,,,,,,,,0.0004076121,0.0018039002,0.0034898531,0.0180164531,,,,,,,,,,
SUKREX_clean,6.27457e-05,0.0003488235,0.0006806313,0.0013048978,0.0022790513,0.0032085384,0.0064596163,0.0324873818,0.0959743281,7.55075e-05,0.0003924264,0.0007178532,0.0037094401,0.0074241984,0.0371528966,0.1090530835,7.23171e-05,0.0002945857,0.0005551399,0.0029841428,0.0057173028,0.0288119729,0.0852830995
SUKRIB_clean,6.35735e-05,0.0003009147,0.000631497,0.0012089565,0.0022176564,0.0031532468,0.0062810641,0.0310620237,0.0915893161,6.56926e-05,0.0003507139,0.000713083,0.0035685935,0.0071965229,0.0354814432,0.1047384399,4.5561e-05,0.0002765448,0.0005244816,0.0027590909,0.0056675796,0.0278070593,0.082251425
SUKYIH_clean,0.0005156275,0.0026319419,0.0052571583,0.0106690048,0.0189706069,0.0270883767,0.0545533856,0.2666444122,0.7874393589,0.0006075436,0.0028673368,0.0060485338,0.0298099904,0.0591155677,0.2966090933,0.8537961296,0.0005335623,0.0025019139,0.0050553906,0.0243376142,0.0487267952,0.2450822168,0.7233804931
SUKYON_clean,0.0006257371,0.0030542736,0.0061457531,0.0125181246,0.0220868288,0.0311650905,0.0625500345,0.3062391241,0.9169720731,0.0006054429,0.0035379512,0.0069304608,0.034026567,0.0687566701,0.3417573154,0.9991127527,0.0005513251,0.0028310374,0.0056248689,0.0282258153,0.0570401655,0.2828568504,0.8265919579
SULKIU_clean,0.0001422951,0.0006184904,0.001315877,0.00255004,0.0044773631,0.0063920064,0.0132207601,0.0651190059,0.1900132044,0.000183152,0.0007805094,0.0014849403,0.007695203,0.0150029704,0.0756446131,0.2234666303,0.0001155267,0.0005762245,0.0011989415,0.0055692311,0.0115104017,0.056568623,0.1690014381
SUNHEP_clean,0.0001177569,0.0006719069,0.0011734127,0.0025047581,0.0043805559,0.0064558477,0.0123049012,0.0627339385,0.1845568936,0.0001717865,0.0007411756,0.0014269362,0.0071194417,0.0144868669,0.0717984474,0.2106532035,0.0001205276,0.0005735453,0.0011803395,0.0055373441,0.0110414392,0.0551864152,0.163669594
SUNHIT_clean,0.0001088251,0.0006065184,0.0012115857,0.0023303074,0.0043936307,0.0061203217,0.0119431883,0.0599539057,0.1773094066,0.0001088251,0.0006935784,0.0013987647,0.0070605697,0.0137250174,0.0698526338,0.20403249,0.0001088251,0.0005513803,0.0010838977,0.0053077613,0.0109927827,0.0535999728,0.1586771042
SUNHOZ_clean,0.0001498311,0.0007208541,0.0013568039,0.002855115,0.0049627392,0.0069721408,0.0139625944,0.0701176285,0.2063657133,0.0001598198,0.00079244,0.0015432602,0.0080642423,0.016106844,0.0797118137,0.235616075,0.0001065466,0.000634285,0.0012419333,0.006169712,0.0125025735,0.0618069964,0.183591385
SUNHUF_clean,0.0001697651,0.0008554396,0.0015609568,0.0032012843,0.0054898058,0.0081839996,0.0161695724,0.0796352545,0.2339649384,0.0001851982,0.00085103,0.0019137152,0.009169518,0.0181648633,0.0913468401,0.2671529087,0.0001433082,0.0007385883,0.0014727672,0.0071102906,0.013958217,0.0715636968,0.2109055495
SUNJER_clean,0.0001612378,0.0007509706,0.0015085674,0.0029950475,0.005426867,0.0076267692,0.0155627615,0.0763427887,0.2242928339,0.0001921601,0.0008857035,0.0016433003,0.0085411856,0.0181425664,0.0876471052,0.2563217304,0.0001281067,0.0007001696,0.0013495383,0.0067719874,0.0136455777,0.0665139087,0.199247964
SUNJIV_clean,0.0001291445,0.0007136932,0.0016131732,0.003103999,0.0052926581,0.0078460938,0.0154203045,0.0780644417,0.2301966431,0.0002016466,0.0009108084,0.0017898971,0.0087704957,0.0177041227,0.0875123802,0.2600358159,0.0001495357,0.0007658041,0.0013911353,0.0072162312,0.0138479137,0.068979014,0.2038556999
SUNJOB01_clean,0.0001396423,0.0007635282,0.0016103914,0.0031126726,0.0054055095,0.0078357365,0.015473271,0.0771005841,0.2307972381,0.0001846882,0.0009166842,0.0018491346,0.0089461175,0.0178224153,0.0876030386,0.2628541618,0.0001283808,0.0006306427,0.001326602,0.0069933779,0.0135971087,0.0680238327,0.2046458335
SUNJOB_clean,0.0001801837,0.0008108264,0.0015833638,0.0031216817,0.005538395,0.0079483513,0.0154192159,0.0763257944,0.2272476202,0.0001689222,0.0008941613,0.0018130978,0.0085970117,0.0179733192,0.0868417627,0.2574464,0.0001351377,0.0007657805,0.0013761526,0.0068514833,0.0134034113,0.0683031174,0.2047111501
SUNLAP_clean,0.001195842,0.0059776221,0.0115915685,0.023734209,0.0415193817,0.0597523997,0.1185995803,0.5786001537,1.7307375865,0.0012673066,0.0065604557,0.0129081055,0.0653679297,0.1296607222,0.6307121867,1.8768018312,0.0010814986,0.0054503717,0.0114216414,0.0548785096,0.110214393,0.5419784836,1.585656378
SUNLET_clean,0.0004311305,0.0022465037,0.0045714699,0.0089851889,0.0156660597,0.0219760922,0.0442197826,0.2213136525,0.6408746502,0.0004905967,0.002438943,0.0048291567,0.0243018823,0.0490026881,0.2445864398,0.7062669044,0.0004286527,0.0020284605,0.0041056504,0.020420058,0.0405692141,0.2016856522,0.5842825787
SUPLOF_clean,0.000357233,0.0017599804,0.0033834268,0.0066546337,0.0116727288,0.0166085294,0.0331646896,0.1643720719,0.4913169583,0.0003422703,0.0018385341,0.0035442748,0.0186771125,0.0371559736,0.1855423359,0.5438189886,0.0003142154,0.0015093561,0.0028952704,0.0152600216,0.0299421112,0.1489474613,0.4442856429
SUPQAW_clean,0.0005619724,0.002951719,0.0064708663,0.0123797603,0.0227735212,0.0319069363,0.0638193286,0.3178035608,0.9389085216,0.0006929173,0.003633724,0.0072783601,0.0358243721,0.0720252164,0.3522366447,1.0309410457,0.0005619723,0.0030335594,0.0058488771,0.0300737038,0.0585706157,0.2888101512,0.8648209211
SUQHUJ_clean,0.0003038828,0.0014743944,0.0029274045,0.0057850284,0.0100697761,0.0145672418,0.0289937972,0.1450770331,0.4208867048,0.0003511534,0.0016375906,0.0033021929,0.0165075882,0.032850858,0.1653111267,0.4705400315,0.0003027573,0.0012695547,0.0026212704,0.0131986423,0.0261800674,0.1301743947,0.3808203182
SUQJEV_clean,0.0001560929,0.0007328025,0.0014072191,0.0028811649,0.0050962541,0.0072612983,0.0144963824,0.0704991751,0.2088844587,0.0001560929,0.0008424249,0.0016800836,0.0083074772,0.0163623478,0.083531144,0.2422192273,0.0001263042,0.0006708419,0.0013023627,0.0062675459,0.0126745044,0.0625849081,0.1845101369
SURDOA_clean,6.83098e-05,0.0003702393,0.0007705349,0.0014085487,0.0025274636,0.0035302519,0.0071411094,0.0351809277,0.1044853471,7.51408e-05,0.0004071265,0.0008183517,0.004095857,0.0083324328,0.0399188974,0.1181473127,6.42112e-05,0.000306028,0.0005642391,0.0030261252,0.0062968,0.0308418874,0.0922906765
SURHEU01_clean,0.0001548113,0.0007676062,0.0016004339,0.0032159189,0.0055079867,0.0078566754,0.0154094618,0.0768279932,0.2254647953,0.0001748794,0.0008794143,0.0017796134,0.0090385439,0.0177975701,0.0894780863,0.2555354642,0.0001204088,0.0007081184,0.0013739504,0.0069571928,0.0137000867,0.0684803652,0.2019657243
