,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar
1093,EDUSUR_clean,0.000407514,0.0021784701,0.0042582256,0.00854345,0.0153606608,0.021683455,0.0430192997,0.2144232146,0.6170233826
1094,EDUVII_clean,0.0007601432,0.0046491338,0.0088863189,0.0175666636,0.0313375155,0.0453437665,0.0891966716,0.4432517469,1.3043566503
1095,EDUVOO_clean,0.0009902421,0.004781611,0.0098258276,0.0194136688,0.0344451061,0.0497227361,0.0980120831,0.4902053959,1.403000707
1096,EFAYEQ_clean_h,0.000657664,0.0033843832,0.0072416933,0.0138183331,0.0248360522,0.0354177918,0.071116384,0.3533281278,1.0574424013
1097,EFAYIU_clean,0.0008732107,0.0039928865,0.0078365062,0.0153670156,0.0267411446,0.0383093205,0.0775291684,0.3793018289,1.1330468529
1098,EFEGOM_clean,0.0001860896,0.0009451005,0.0019268329,0.0037408398,0.0065263222,0.0092781033,0.0184624292,0.0919971127,0.272297387
1099,EFESOZ_clean,0.0002413747,0.0012522274,0.0025167542,0.0052671961,0.0089070345,0.0128512819,0.0256610535,0.1251304981,0.3641191414
1100,EFILUA_clean,0.0001123184,0.000531981,0.0010149502,0.002037048,0.0036227801,0.0052085122,0.0104823734,0.0513050197,0.150294321
1101,EFIMOV_clean,9.54542e-05,0.0004710726,0.0009991698,0.0018458608,0.0031760211,0.0047727092,0.0092417006,0.0467180053,0.1352598196
1102,EFOGOX_clean,0.0001489572,0.0007069157,0.0014163562,0.0030043919,0.0049231632,0.0073721213,0.0143933095,0.0712672058,0.2119964577
1103,EFOSUO_clean,0.0001038656,0.0004983643,0.0010262683,0.0020506309,0.0036372017,0.0053714714,0.0105094834,0.0525426523,0.1534171123
1104,EFOTAV_clean,0.0001343583,0.0005526793,0.0010500907,0.0022564563,0.0038230163,0.0054038698,0.0108048809,0.05404918,0.1607915698
1105,EFOTEZ_clean,7.83229e-05,0.0004427958,0.0008095951,0.0017060433,0.0028638264,0.0041278494,0.0082603516,0.0409543456,0.1218766335
1106,EGABAR_clean,6.35294e-05,0.00037238,0.000661683,0.0014201262,0.0024248679,0.0034843426,0.0072100969,0.0353272269,0.1040865501
1107,EGAFOJ_clean,0.0001015611,0.0005431982,0.001034077,0.0020881585,0.003536174,0.0052057775,0.0104961894,0.0522501261,0.1537835621
1108,EGAGAW_clean,0.0001181468,0.0004725872,0.0010124731,0.0021221556,0.0036236667,0.0050728343,0.0100574323,0.0504501744,0.1480738191
1109,EGATAI_clean,0.0002556702,0.0014805975,0.0029421152,0.0059910775,0.0098528422,0.0146838639,0.0288602035,0.1474720909,0.4340478441
1110,EGATIQ_clean,0.0002961583,0.0015010762,0.0030156756,0.0062220284,0.0104602021,0.0149336796,0.0296753297,0.1484402077,0.4417518482
1111,EGATOW_clean,0.0002503603,0.0012003384,0.0022574152,0.0044452858,0.0077472597,0.0111006965,0.022354391,0.1093281603,0.3228145413
1112,EGEJIK_manual,0.0003975633,0.0021631203,0.0044389357,0.0085429164,0.0150103642,0.0214214646,0.0421198021,0.2111843989,0.6219862945
1113,EGEJOQ_clean,0.0001282045,0.000668495,0.0012970301,0.0026806399,0.0046703074,0.0066941073,0.0131634404,0.0649297604,0.1932766343
1114,EGEJUW_clean,0.0002265217,0.0010198647,0.0019962868,0.0039212038,0.0071752547,0.0099917774,0.0199059789,0.0992609649,0.2983869525
1115,EGOZAB_clean,0.0001970466,0.001011975,0.0019141669,0.0040267879,0.0074356941,0.0102098286,0.0209812401,0.1039688216,0.3077713013
1116,EGUNAX_clean,0.0001028453,0.0004101567,0.0008313326,0.0018206061,0.003032711,0.0043035847,0.0084859589,0.0426758886,0.12590587
1117,EHAFEA_clean,9.20547e-05,0.00037947,0.0008233783,0.0017111949,0.0029130203,0.0042570191,0.0084639196,0.0420004751,0.1237634729
1118,EHAFUQ_clean,7.81767e-05,0.0004606086,0.0008831853,0.0018741277,0.0031122774,0.004515232,0.0092016076,0.0455326392,0.1349974083
1119,EHAGEB_clean,8.48238e-05,0.0004618187,0.0008702298,0.0017886311,0.003002345,0.0043605737,0.0088059712,0.0441000189,0.1294317542
1120,EHAGIF_clean,0.0001030573,0.0004392946,0.0008702613,0.0017519734,0.0030479966,0.0044408311,0.0085329331,0.0436150823,0.1284187167
1121,EHIHEI_clean,4.96549e-05,0.0002783929,0.000564112,0.0011143857,0.0019430524,0.0027741611,0.0054563386,0.0272344801,0.0807852322
1122,EHIHOU_clean,1.81041e-05,7.53129e-05,0.0001578674,0.0003084932,0.0005395011,0.0007581981,0.0015721568,0.0079556493,0.0236859072
1123,EHUCOA_clean,0.0001687201,0.0008356609,0.001728885,0.0033644778,0.0060163612,0.008410202,0.0170169133,0.0856879893,0.24833419
1124,EHUTAE_clean,0.0004109623,0.0018628293,0.0039086418,0.0074843141,0.0136112525,0.0192357371,0.0381939996,0.1894881336,0.5535497677
1125,EJATIS_clean,7.59845e-05,0.0004161479,0.00083583,0.0016584069,0.0030066908,0.004113768,0.0084881807,0.0418409789,0.1223757629
1126,EJEBUS_clean,0.0011156361,0.0055246913,0.0108125009,0.0214339683,0.038649915,0.0559422752,0.1095310165,0.5553728396,1.6236861388
1127,EJEFOP_clean,3.92932e-05,0.000189228,0.0003381286,0.0006876316,0.0012625537,0.0017557872,0.0034505665,0.0174503328,0.0509126592
1128,EJEGUW_clean,5.86955e-05,0.0002838694,0.0005803164,0.0010961727,0.0019551179,0.0028243697,0.0056295236,0.0283460646,0.081207092
1129,EJESUJ_clean,0.0005348747,0.0027900733,0.0054322025,0.0105552399,0.0186125012,0.0265256119,0.0530113928,0.2621720546,0.7657186427
1130,EJIDUW02_clean,7.36978e-05,0.000416176,0.0006647256,0.0015317589,0.0026704627,0.0039478918,0.007673245,0.038517956,0.1151738183
1131,EJONOH_clean,8.23334e-05,0.0004044447,0.0007568893,0.0015397786,0.0027314459,0.0039577799,0.0075977818,0.0387197984,0.1141588387
1132,EJOQUR_clean,0.0003238079,0.0014655761,0.0029434293,0.0063073485,0.0105920485,0.0151591213,0.0305361608,0.1524720935,0.4462027051
1133,EJOXIM_clean,0.0001853953,0.0008398967,0.0017668729,0.00340734,0.0060716945,0.008879309,0.0174692891,0.0859082278,0.255245724
1134,EKEKOW_clean,0.0001773262,0.0008582198,0.0017223177,0.0033202132,0.0057312621,0.0081217373,0.0163042161,0.0804610421,0.2375740412
1135,EKEMEO_clean,0.000283057,0.001413658,0.0028468372,0.005820562,0.0100631628,0.0148051803,0.0289303731,0.143373229,0.4239867861
1136,EKEQIV_clean,5.21969e-05,0.0002926448,0.0006246512,0.0011491871,0.0020767514,0.0029589643,0.0058494736,0.0290976229,0.0871619487
1137,EKEVAT_clean,3.88286e-05,0.0002019087,0.0003977775,0.0007662178,0.0012597725,0.0018223559,0.0036809517,0.0184970845,0.0539527779
1138,EKIDEH_clean,9.78578e-05,0.0004775098,0.0009468647,0.0019417523,0.0033525354,0.0047905012,0.0095221066,0.0473432363,0.1385077344
1139,EKIDIL_clean,8.13627e-05,0.0003788452,0.0007636231,0.0015967435,0.0026451361,0.0038291333,0.0074438419,0.037197174,0.1087785751
1140,EKIGOW_clean,5.16116e-05,0.0002772283,0.0005942712,0.0012740704,0.0020629913,0.002999374,0.0060120196,0.0300453516,0.0892910984
1141,EKIJEP_clean,1.49507e-05,0.0001019368,0.0001943595,0.0003819232,0.0007516139,0.0010764525,0.0020047569,0.0102833834,0.0309167489
1142,EKOKIA_clean,0.0001153477,0.000645947,0.001253994,0.0024931575,0.0043996897,0.0061101309,0.0122169661,0.061193587,0.1818357156
1143,EKOMAU_clean,6.01333e-05,0.0004355604,0.0008256144,0.0015553406,0.0027320037,0.0039297947,0.0076775642,0.0387356191,0.1154673798
1144,EKOPEA_clean,0.0001868941,0.0009685991,0.0018933187,0.0035233605,0.0064779127,0.0090749284,0.0179337097,0.0900130836,0.2653100171
1145,EKOPIE_clean,0.0002196287,0.0010601308,0.0021681293,0.0041715371,0.007118222,0.0104210995,0.0204620724,0.1029523536,0.3087007865
1146,EKOPOK_clean,0.0001489879,0.0008140155,0.0017174238,0.0034023412,0.0062155031,0.0085735747,0.0171349595,0.086143432,0.2546094345
1147,ELAZEX_clean,1.97356e-05,0.0001011448,0.000255329,0.0004588521,0.0008079251,0.0011866014,0.0023571676,0.0119708591,0.0355659712
1148,ELERIX01_clean,1.3159e-05,6.25052e-05,0.0001230366,0.0002677854,0.0004500375,0.000612551,0.0012329974,0.0060728739,0.0181074281
1149,ELERIX_clean,6.6809e-06,4.94383e-05,0.0001028852,0.0002351662,0.000389494,0.0005391452,0.0010782903,0.0053400091,0.016174355
1150,ELEROD_clean,9.9106e-06,5.28566e-05,0.000112981,0.000248426,0.0004102993,0.0005609406,0.0011694521,0.005637816,0.0165969692
1151,ELIJOZ_clean,9.16804e-05,0.0005374368,0.0011175524,0.0021181333,0.0037320243,0.005358561,0.0108751917,0.0533168917,0.1587493458
1152,ELIKAM_clean,8.36262e-05,0.0005396255,0.0010240261,0.0022058374,0.0038026239,0.0053441856,0.0107041497,0.052979545,0.1576952874
1153,ELIKEQ_clean,0.0001299788,0.000512085,0.0011306585,0.0021704886,0.0037051774,0.0052414323,0.0102949435,0.0521543656,0.153404681
1154,ELIKOA_clean,8.61943e-05,0.0005002351,0.0010127836,0.0020070969,0.0034877927,0.0049884979,0.0100416415,0.0491507874,0.1508262553
1155,ELILER_clean,6.99697e-05,0.0004763897,0.000912584,0.0018549425,0.0034180962,0.0046969048,0.0095158845,0.0473471828,0.1388437823
1156,ELILIV_clean,0.0001142211,0.0004776519,0.0009864549,0.0018334711,0.0033227956,0.0048106366,0.0096064393,0.0468810854,0.1399060109
1157,ELOHOE_clean,0.0001411468,0.0006326841,0.0012455582,0.0025319746,0.004439932,0.006315698,0.0126821594,0.0628239235,0.1860611324
1158,ELUJEC_clean,6.48826e-05,0.0003683041,0.0007658691,0.0014935719,0.0026773612,0.003735202,0.007623705,0.0371535556,0.111101268
1159,ELUQIM01_clean,7.7945e-06,6.23562e-05,9.66521e-05,0.0002369536,0.0004380524,0.0006297978,0.001138001,0.0059160464,0.0182111342
1160,ELUQIM13_clean,9.3534e-06,5.30028e-05,0.0001060056,0.0002416304,0.0003756962,0.0006079731,0.0012486833,0.0059160464,0.0180599203
1161,EMAGAB_clean,7.41447e-05,0.0003771708,0.000923585,0.0017214463,0.0029915771,0.0042310829,0.0085201921,0.0418611254,0.124013443
1162,EMAPAK_clean,0.0002128178,0.0010801074,0.0020755453,0.0041442255,0.0075195611,0.0109749894,0.0211582051,0.1065919525,0.3171533935
1163,EMEGEJ_clean,0.0001350581,0.0004326439,0.0009042029,0.0016687693,0.003078868,0.0042234285,0.0085727587,0.0427241573,0.1263388857
1164,EMEJUD_clean,7.17272e-05,0.0003129913,0.000688291,0.0013577445,0.0023532306,0.0034733336,0.0067510477,0.0338943455,0.1016692707
1165,EMIFOW_clean,0.000240203,0.001247141,0.0023759211,0.0045725603,0.0081764758,0.0115976281,0.0231952563,0.1154723773,0.3362450564
1166,EMOFIX_clean,7.765e-05,0.0002920315,0.0006144477,0.0012609682,0.0021235583,0.00313132,0.0060735792,0.0319208959,0.0923123276
1167,EMOHIZ_clean,9.24478e-05,0.0003235674,0.0006505588,0.0013473415,0.0024447315,0.0031620581,0.0066699396,0.033349698,0.0977961061
1168,EMOSOO_clean,5.23096e-05,0.0002888078,0.0005400412,0.0011751238,0.0020098669,0.0027422011,0.0057223739,0.0281211907,0.0830661471
1169,EMOSOP_clean,2.95743e-05,0.0001572107,0.0002568294,0.0005681377,0.0009603862,0.0014086702,0.0027644179,0.0139528392,0.0423332628
1170,EMUBOF_clean,0.0002098613,0.0011542373,0.0021854525,0.0044951333,0.0078094951,0.0113240694,0.0223634994,0.1121190217,0.3274451949
1171,EMUTUD_clean,0.0001162009,0.0005654168,0.0011804315,0.0023311042,0.0038133747,0.0056074038,0.0111326167,0.0552875559,0.1614753739
1172,ENAFAB_clean,7.84105e-05,0.0003920524,0.0007335173,0.0015542979,0.0025723693,0.003838319,0.0075400521,0.0369692726,0.1092232572
1173,ENAFOP_ion_b,0.0001427773,0.0006888745,0.001304797,0.0027033893,0.0045918016,0.00680016,0.0136909889,0.067123051,0.2015484063
1174,ENANIS_clean,0.0001057756,0.000475201,0.0008904098,0.0019560597,0.0033753477,0.0046083442,0.0091977434,0.0459476698,0.1355712015
1175,ENCUCC10_clean,0.0002074911,0.0009592211,0.0018129959,0.003704226,0.0064050116,0.0094323405,0.018663993,0.0925818408,0.2730820752
1176,ENERIY_clean,5.80681e-05,0.000273135,0.0005602494,0.0011645875,0.0019506571,0.0028173769,0.0057164792,0.0286856279,0.083114768
1177,ENISOK_clean,0.0001534095,0.0008598507,0.0018598533,0.0036287972,0.0064962288,0.0092272964,0.0181553497,0.091058946,0.2708075138
1178,ENITAX_clean,0.000585623,0.0029193743,0.0054301236,0.0112360949,0.0197953682,0.0283917893,0.0561935853,0.2776464826,0.8139001451
1179,ENITIF_clean,0.000192322,0.0010657846,0.0021098185,0.0040444865,0.0070918749,0.0101873438,0.0205006127,0.1007240845,0.2965983489
1180,ENITOL_clean,0.0001687111,0.0010071149,0.0020502902,0.0039486117,0.0069364718,0.0099565287,0.0201216925,0.0994120304,0.2934413484
1181,ENIXUV_clean,0.0001997691,0.0008767642,0.0017436633,0.0034392341,0.0058820892,0.0084050985,0.017018598,0.0853186552,0.2488382679
1182,EPAGEJ_clean,5.58154e-05,0.0003216995,0.0006180285,0.0013081095,0.0023371421,0.0033316707,0.0067019047,0.0335795465,0.0986765151
1183,EPAVAU_clean,6.56781e-05,0.0003627454,0.0007376159,0.0014893779,0.0025806453,0.0036395788,0.0074408268,0.0369272755,0.109977522
1184,EPAXAW_clean,6.19477e-05,0.0002829252,0.0005741717,0.001144645,0.0020535191,0.0028227797,0.0057001103,0.0282157771,0.0834536829
1185,EPECEJ_clean,0.0002670156,0.0012971022,0.0025894575,0.0052157037,0.0091141308,0.0129650884,0.0260963198,0.1290136067,0.3772371959
1186,EPECOT_clean,9.07431e-05,0.0004980321,0.0010192775,0.0020554375,0.0036888139,0.0053169146,0.0106454358,0.0524126013,0.1555611663
1187,EPECUZ_clean,0.000152226,0.0007585757,0.001518173,0.0030383894,0.0052553715,0.0075545965,0.015369714,0.0761472067,0.2154104647
1188,EPEWAY_clean,0.0001246734,0.0006289828,0.0011332923,0.0023845189,0.0042085691,0.0059899384,0.0118518338,0.0593018499,0.1737834657
1189,EPEWEC_clean,0.0001235502,0.0006087655,0.001205176,0.0024665113,0.0040086424,0.0059236705,0.012232593,0.0586582657,0.1750380619
1190,EPEYAB_clean,0.0001393561,0.0007093614,0.0013916258,0.00271938,0.0047710119,0.0070181294,0.0136685135,0.068986122,0.2024244531
1191,EPISOM_clean,0.0004931485,0.0023354288,0.0046171989,0.0095001359,0.0159187322,0.0236532431,0.0470714101,0.2342992087,0.6897563678
1192,EPONEE_clean,0.0006186853,0.0030681001,0.0063062483,0.0119576309,0.0217661445,0.0313286311,0.0619734522,0.3084887867,0.9118299576
1193,EPOTAF_clean,0.0004957436,0.0028336251,0.0055038801,0.0106641198,0.0196100376,0.0268828208,0.0551007691,0.2739490136,0.8140052792
1194,EPUXET_clean,5.66359e-05,0.0003416722,0.0006852013,0.0014010418,0.0024186307,0.0034650019,0.0068900801,0.0343631255,0.0998054237
1195,EQAMUG_clean,6.19269e-05,0.0003291901,0.000636217,0.0013311015,0.0022932494,0.0033068943,0.0064677715,0.0333055683,0.097112396
1196,EQEROJ_clean,6.71217e-05,0.0003528682,0.0006405325,0.0014153084,0.0021939199,0.003248689,0.0065549109,0.0325175744,0.0961853587
1197,EQETAX_clean,0.0002536316,0.0013742219,0.0026931061,0.005494582,0.0093774506,0.0133940523,0.0273483998,0.1348835714,0.3997671539
1198,EQIWAD_clean,8.4102e-06,3.78457e-05,8.1999e-05,0.0001671519,0.0002470484,0.0003679444,0.0007590167,0.0037540842,0.0116827605
1199,EQOCES01_clean,0.0001153229,0.0007081229,0.0013838745,0.0027515633,0.0047383538,0.0068161887,0.0133976853,0.0682772104,0.2024442453
1200,EQOCIW_clean,0.0001254389,0.0005624519,0.0012193202,0.0022848766,0.0039735811,0.005749958,0.0112449917,0.056034777,0.1679694503
1201,EQOCOC01_clean,0.0003042755,0.0014344416,0.002958924,0.0058961139,0.0104354076,0.0144391142,0.0291669796,0.1460693146,0.4276887051
1202,EQUBIC_clean,6.43942e-05,0.0002700402,0.00063044,0.0011632502,0.0021675921,0.0030473,0.0060790207,0.0298664481,0.0895962284
1203,EQUBOI_clean,6.24339e-05,0.0003460319,0.0006603178,0.0013343923,0.0023513241,0.0032931236,0.0065968293,0.0328561039,0.0974074644
1204,EQUBUO_clean,2.8168e-05,0.0002921121,0.0006958528,0.0013113747,0.0022701284,0.0032101034,0.0064765428,0.0319028154,0.0936970457
1205,EQUNEL_clean,0.0003086872,0.0015725406,0.0031900614,0.0064709651,0.0111806493,0.015928258,0.032267511,0.1606487417,0.4575325976
1206,ERALEQ_clean,0.0003096384,0.0015543602,0.0031728685,0.0064345577,0.0112592423,0.0159235565,0.0319248309,0.1580722616,0.4678772159
1207,ERALIU_clean,0.0003133181,0.0016229425,0.0033585894,0.0067825474,0.0115623386,0.0164942806,0.0335396855,0.1657407529,0.4783149782
1208,ERAMAN_clean,0.0003203313,0.0015264766,0.003015908,0.0059435615,0.0104543489,0.0150010917,0.0295107909,0.1477457175,0.4301536901
1209,ERAMER_clean,0.0004114917,0.002146475,0.0042845523,0.0085405521,0.0149598226,0.0216545405,0.0434115341,0.211592389,0.6164531898
1210,ERAMOB_clean,0.0003316511,0.0016417759,0.0033844892,0.0067257195,0.0119311998,0.0167947293,0.0332001291,0.1638150442,0.4871707473
1211,ERANAO_clean,0.0007673135,0.0037158399,0.0075963086,0.0153706071,0.0265190811,0.0370448285,0.0717423839,0.2813564081,0.5998397205
1212,ERAQAR_clean,0.0001819928,0.0010719206,0.0020870729,0.0040823146,0.0072296205,0.0103418635,0.0203164023,0.1008840941,0.3012865018
1213,ERELIX_clean,9.44776e-05,0.0005803626,0.0010986399,0.0023389963,0.0038384914,0.0055336901,0.0112468877,0.0559078157,0.1631115889
1214,ERIGER_clean,6.65989e-05,0.0004030379,0.0008588955,0.0016213376,0.0028155239,0.0038730677,0.0079757867,0.040259006,0.1172690958
1215,ERIJUM_clean,0.0001647791,0.0007329828,0.0015369912,0.003024738,0.0053098641,0.0075268058,0.0151729344,0.0745473862,0.2238164077
1216,ERIRIG_auto,0.0008163212,0.0041741222,0.0078911046,0.0166148567,0.0286746414,0.0402500755,0.0805708988,0.4015973596,1.1831105886
1217,EROCIZ_clean,9.52199e-05,0.0004522947,0.0008932044,0.0017263788,0.0030460029,0.0043035271,0.008845104,0.0429079658,0.1284910226
1218,ERUFUS_clean,7.10944e-05,0.0003088164,0.0007176094,0.0013730113,0.002386107,0.0034303065,0.0067384194,0.0345829989,0.1019471971
1219,ERULEK_clean,0.0002737176,0.0016080911,0.003127535,0.0063250546,0.0111446622,0.0159720458,0.0316174967,0.1565416011,0.46505403
1220,ERUNIQ_clean,0.0001196452,0.0005411228,0.0010532407,0.002096511,0.0037932981,0.0054692379,0.0107164069,0.0533916898,0.1562231508
1221,ERUNOW_clean,0.0002779994,0.0014498531,0.0028491608,0.0055293938,0.0096435182,0.0137642934,0.0274314865,0.1365562088,0.4040314912
1222,ESARAT_clean,0.0001313604,0.0006797381,0.0014324543,0.0027085271,0.0046101258,0.006376194,0.0131735754,0.0654904761,0.1907332708
1223,ESARIB_clean,7.60624e-05,0.0003129149,0.0006133133,0.0013084658,0.0022674297,0.0031946207,0.0062265256,0.0316689162,0.0923310854
1224,ESAROH_clean,6.16353e-05,0.0003162158,0.0006686088,0.0012487844,0.0021170379,0.0031688574,0.0064368673,0.0315425255,0.0926056714
1225,ESASEY_clean,8.45034e-05,0.0004301128,0.0007823685,0.0015951203,0.0027848143,0.0040124872,0.0079594606,0.040062207,0.1174369372
1226,ESATAU_clean,8.4914e-05,0.0003684662,0.000777873,0.0016345948,0.0027081505,0.0039742791,0.0079531072,0.0393606783,0.1174815716
1227,ESEVIJ_clean,4.35478e-05,0.0002189951,0.000436734,0.0008701182,0.0015564145,0.0021371912,0.0043405416,0.0215025557,0.0636224747
1228,ESIGES01_clean,0.0001871996,0.0009146035,0.0017821397,0.003402753,0.0062620924,0.0089566962,0.0178609766,0.0880896904,0.2605667989
1229,ESIGES02_clean,0.0001636659,0.0008728848,0.0016366589,0.0034744237,0.006007501,0.0087812635,0.0171538971,0.0867258079,0.2574218465
1230,ESIGES_clean,0.0001807813,0.0008996276,0.0017521878,0.0034519597,0.0060695443,0.0087748452,0.0173903034,0.0862230434,0.2536639492
1231,ESUMOU_clean,4.75317e-05,0.0002005243,0.0004545218,0.0008199216,0.001443775,0.0020408918,0.0041322861,0.0206525181,0.0620912372
1232,ESURER01_clean,0.0001367914,0.000695682,0.0014252363,0.0028739225,0.0048997382,0.0071861089,0.0141794071,0.0705596167,0.2096556398
1233,ESURER02_clean,0.0001185526,0.0007048015,0.0013509781,0.0028139948,0.0050365296,0.0070623453,0.0140074407,0.0706872887,0.2067283036
1234,ESURER03_clean,0.0001367914,0.000759518,0.0015450916,0.002800967,0.0049388214,0.0071782923,0.0141546544,0.0707706663,0.2074943355
1235,ESURER04_clean,0.0001237637,0.0008337762,0.0015711471,0.0030198333,0.0053700401,0.0075157111,0.0153714466,0.0760794759,0.2253189081
1236,ESUSAO01_clean,0.000104222,0.0006288062,0.0011985533,0.0027323542,0.0046587247,0.0066545766,0.0133039421,0.0657953671,0.1952200203
1237,ESUSAO_clean,0.0001372257,0.0006565988,0.0013948382,0.0027983615,0.0047056246,0.006777906,0.0135662342,0.0664641252,0.1985933399
1238,ESUSOC01_clean,0.0001511219,0.0007295542,0.0015789637,0.0031370831,0.0057461079,0.0079434557,0.0161665738,0.0796812155,0.2372770832
1239,ESUTAP_clean,0.0001348373,0.0008012069,0.001522293,0.0032341398,0.0055810897,0.0078655063,0.0156489377,0.079808019,0.2334990346
1240,ESUTIX_clean,0.0001778288,0.000803161,0.0016278178,0.003236094,0.005512694,0.0082504764,0.0163074907,0.0798510106,0.237075153
1241,ESUVAR02_clean,9.03258e-05,0.0004689991,0.0008407244,0.001902052,0.003133609,0.0045371323,0.0094772565,0.0455571861,0.133169698
1242,ESUVAR_clean,0.0001511219,0.0006513877,0.0012923532,0.0024995917,0.0045458175,0.0062428996,0.0127758838,0.0635615416,0.1851434871
1243,ETECIR_clean,0.0001539796,0.0007279036,0.0015063561,0.0030173782,0.0052578593,0.0075317804,0.0151988763,0.0740836344,0.2183236454
1244,ETEJIX_clean,0.0002785909,0.001253659,0.002518033,0.0049889199,0.008784185,0.0132394962,0.0256646497,0.1292640287,0.3772527784
1245,ETEJOD01_clean,0.0002100561,0.0012391189,0.0025418912,0.0050731735,0.0084892376,0.012603367,0.0249351463,0.1238015588,0.3685805886
